filename,title,description,keywords,category,subcategory,style,colors,ai_generated,releases,adobe_category,shutterstock_category
stock_0312_abstract_brush_strokes.png,MinimalistShapes Watercolor Seamless Pattern - Pastel Variant,"Seamless tileable minimalist shapes pattern in watercolor painting style with pastel, pink, mint, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, watercolor, watercolour, hand painted, soft, gentle, aquarelle, painting, brushstroke, pastel, pastel colors, soft colors, light, pale, pink, blush, rose pink, soft pink, feminine, mint, mint green, fresh, cool, green",abstract,minimalist shapes,watercolor,"pastel, pink, mint, green",Yes,Not Required,Abstract,Abstract
stock_0313_abstract_brush_strokes.png,MinimalistShapes Watercolor Seamless Pattern - Navy Variant,"Seamless tileable minimalist shapes pattern in watercolor painting style with navy, blue, gold color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, watercolor, watercolour, hand painted, soft, gentle, aquarelle, painting, brushstroke, navy, navy blue, dark blue, gold, luxury, premium, blue, cornflower, dusty blue, cool tones, golden, metallic",abstract,minimalist shapes,watercolor,"navy, blue, gold",Yes,Not Required,Abstract,Abstract
stock_0314_abstract_brush_strokes.png,MinimalistShapes Watercolor Seamless Pattern - Earth Variant,"Seamless tileable minimalist shapes pattern in watercolor painting style with earth, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, watercolor, watercolour, hand painted, soft, gentle, aquarelle, painting, brushstroke, earth tones, terracotta, sage, natural colors, muted, green, olive, natural",abstract,minimalist shapes,watercolor,"earth, green",Yes,Not Required,Abstract,Abstract
stock_0315_abstract_brush_strokes.png,MinimalistShapes Watercolor Seamless Pattern - Pastel Variant,"Seamless tileable minimalist shapes pattern in watercolor painting style with pastel color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, watercolor, watercolour, hand painted, soft, gentle, aquarelle, painting, brushstroke, pastel, pastel colors, soft colors, light, pale",abstract,minimalist shapes,watercolor,pastel,Yes,Not Required,Abstract,Abstract
stock_0316_abstract_brush_strokes.png,MinimalistShapes Watercolor Seamless Pattern - Coral Variant,"Seamless tileable minimalist shapes pattern in watercolor painting style with coral color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, watercolor, watercolour, hand painted, soft, gentle, aquarelle, painting, brushstroke, coral, warm, sunset, warm tones",abstract,minimalist shapes,watercolor,coral,Yes,Not Required,Abstract,Abstract
stock_0317_abstract_brush_strokes.png,MinimalistShapes Watercolor Seamless Pattern - Navy Variant,"Seamless tileable minimalist shapes pattern in watercolor painting style with navy, cool ocean color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, watercolor, watercolour, hand painted, soft, gentle, aquarelle, painting, brushstroke, navy, navy blue, dark blue, gold, luxury, premium, blue, teal, aqua, ocean, sea, cool",abstract,minimalist shapes,watercolor,"navy, cool ocean",Yes,Not Required,Abstract,Abstract
stock_0318_abstract_brush_strokes.png,MinimalistShapes Hand-Drawn Seamless Pattern - Pastel Variant,"Seamless tileable minimalist shapes pattern in hand-drawn sketch style with pastel, pink, mint, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, hand drawn, sketch, line art, ink, doodle, illustration, drawing, handmade, organic, freehand, pastel, pastel colors, soft colors, light, pale, pink, blush, rose pink, soft pink, feminine, mint, mint green, fresh",abstract,minimalist shapes,hand-drawn,"pastel, pink, mint, green",Yes,Not Required,Abstract,Abstract
stock_0319_abstract_brush_strokes.png,MinimalistShapes Hand-Drawn Seamless Pattern - Navy Variant,"Seamless tileable minimalist shapes pattern in hand-drawn sketch style with navy, blue, gold color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, hand drawn, sketch, line art, ink, doodle, illustration, drawing, handmade, organic, freehand, navy, navy blue, dark blue, gold, luxury, premium, blue, cornflower, dusty blue, cool tones, golden, metallic",abstract,minimalist shapes,hand-drawn,"navy, blue, gold",Yes,Not Required,Abstract,Abstract
stock_0320_abstract_ink_splatter.png,MinimalistShapes Hand-Drawn Seamless Pattern - Earth Variant,"Seamless tileable minimalist shapes pattern in hand-drawn sketch style with earth, green color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, hand drawn, sketch, line art, ink, doodle, illustration, drawing, handmade, organic, freehand, earth tones, terracotta, sage, natural colors, muted, green, olive, natural",abstract,minimalist shapes,hand-drawn,"earth, green",Yes,Not Required,Abstract,Abstract
stock_0321_abstract_ink_splatter.png,MinimalistShapes Hand-Drawn Seamless Pattern - Pastel Variant,"Seamless tileable minimalist shapes pattern in hand-drawn sketch style with pastel color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, hand drawn, sketch, line art, ink, doodle, illustration, drawing, handmade, organic, freehand, pastel, pastel colors, soft colors, light, pale",abstract,minimalist shapes,hand-drawn,pastel,Yes,Not Required,Abstract,Abstract
stock_0322_abstract_ink_splatter.png,MinimalistShapes Hand-Drawn Seamless Pattern - Coral Variant,"Seamless tileable minimalist shapes pattern in hand-drawn sketch style with coral color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, hand drawn, sketch, line art, ink, doodle, illustration, drawing, handmade, organic, freehand, coral, warm, sunset, warm tones",abstract,minimalist shapes,hand-drawn,coral,Yes,Not Required,Abstract,Abstract
stock_0323_abstract_ink_splatter.png,MinimalistShapes Hand-Drawn Seamless Pattern - Navy Variant,"Seamless tileable minimalist shapes pattern in hand-drawn sketch style with navy, cool ocean color scheme. Perfect for textile design, wallpaper, wrapping paper, fabric printing, scrapbooking, and digital backgrounds. High quality repeating design.","seamless pattern, seamless, pattern, tileable, repeating, background, textile, fabric, wallpaper, wrapping paper, surface design, print, decor, decorative, ornament, digital paper, scrapbooking, abstract, modern, artistic, creative, digital art, contemporary, graphic, design, colorful, hand drawn, sketch, line art, ink, doodle, illustration, drawing, handmade, organic, freehand, navy, navy blue, dark blue, gold, luxury, premium, blue, teal, aqua, ocean, sea, cool",abstract,minimalist shapes,hand-drawn,"navy, cool ocean",Yes,Not Required,Abstract,Abstract
